doc_id,text,category_name,subset
train_talk_politics_misc_0062,"[..]

Not that I think anyone cares, but this pattern (using other examples
of course) was discussed 2,000 years ago by Aristotle in
_Nicomachean_Ethics_.   Note that you can't use this insight to reason
backwards; e.g.:  Since the conservatives see the media as liberal and
the liberals see the media as conservative, the media are fair!  (though
I've seen this ""reasoning"" implied)

Ken",talk.politics.misc,train
train_talk_politics_misc_0063,"# #The article also contains numbers on the number of sexual partners.
# #The median number of sexual partners for all men 20-39 was 7.3.
# #Compared to the table I have already posted from Masters, Johnson,
# #and Kolodny showing male homosexual partners, it is apparent that
# #homosexual men are dramatically more promiscuous than the general
# #male population.  It's a shame that we don't have a breakdown for
# #straight men vs. gay/bi men -- that would show even more dramatically
# #how much more promiscuous gay/bi men are.
#
# Possibly because gay/bi men are less likely to get married?

Marriage isn't a requirement for a couple staying together.

# What was the purpose of this post?  If it was to show a mindless obsession
# with statistics, an incredibly flawed system of reasoning, and a repellent
# hatemonger agenda, then the purpose was accomplished with panache.
#
# (a) Get a clue.  (b) Get a life.  (c) Get out of my face.  I'm not in yours.
#
# ----bi    Andrew D. Simchik					SCHNOPIA!

Yes you are.  When you and the rest of the homosexual community
pass laws to impose your moral codes on me, by requiring me to
hire, rent to, or otherwise associate with a homosexual against
my will, yes, you are in my face.  Until homosexuals stop trying
to impose their morals on me, I will be in your face about this.",talk.politics.misc,train
train_talk_politics_misc_0154,"Two institutions with absolute power.  Cute.

Let's talk practicality, shall we?  If the Monarch tried to
do something, what would happen?

But you illustrated the problem very well.

I am contending that there is no state in the Union which does
not have ample wealth, if they choose to spend it, to run a perfectly
acceptable Education system.  (I further contend that the amount of money
being spent now is more then sufficient, but is being spent badly.)

So, tell me Phill.  Were the Republicans also responsible for some
of the *huge* increases in social programs?  Or were they *only*
responsible for what you don't like.  (I contend it is Congress which
is to blame.  Democrat and Republican alike.)

Most of our worst areas are still better off than most of Europe.
In any case, we're talking about *education*.

Yes, I live in once such area.  You're woefully ignorant of the
situation.

At the same time some of Tennessee's school districts are closing
down, the Governor asked for 7.5 million dollars for bicentenntial
celebration license plats.  In almost the same breath he wanted to raise
unemployment compensation and reduce taxes which paid into it.

I don't know about the rest of the country, but *our* education
problems stem directly from two problems, neither of which are a lack
of money in the state.  (BTW, Tennessee is considered a ""tax heaven""
and our economy is one of the strongest in the country.  *I* see
a correlation.)  1)  What money we spend goes primarly to administration.
The average administrator makes two and a half times what the average
teacher makes, and sucks up an enormous amount of revenue.  And 2)
the Governor is making a concerted effort to create an ""Education crisis""
in order to push for his pet income tax.  Some of the most idiotic
programs get funded (like State funds for new art in the county seat)
while schools are closing.  It's not a lack of funds.  It's an
unwillingness to spend them on what is more appropriate.  Education
is *the* parental hot-button.  Education is *always* the first to
but cut, because it's easier to get people to pay for their children
than ugly art.

It spoke very eloquently on government being based on the
consent of the governed.

They did it anyway.  The Continental Congress had its own set of
bylaws.  It wasn't quite a government, but a means of making decisions
had to be created.  (However low George Washington's opinion of them were.)

Allow me again to speak heresy against the Holy Democratic Orders.
So what?  The government was built with a very non-democratic Presidency
with fairly broad powers, including the veto.

Yes, and the Senate was intended to act as a balance to this.
Too much democracy was intentionally avoided.  It was considered a good
thing to place non-democratic blocks to impulsive action.

So long as Congress has something to sell, people will pay for
it.  Most congressmen rake in more money than they need.

No, if the ""progressives"" don't want the ""reactionaries"" to move
backward, they get the same benefit.  41% of the states is a *lot* of
people.  And historically laws with that sort of minority arent'
very effective, especially since it is usually geographically
concentrated.
When wielding the Federal Big Stick I don't see why they shouldn't
have to make a better argument than, ""more people than not,"" agree.

I'm not a Republican.  I'm a republican.  :-)

And no, I'm neither a Democrat nor a democrat.

Now, I've asked several times, and all you've done is answer
""It isn't democratic,"" which I knew before I said it.  Why *should*
it be democratic?  We don't have a true direct democracy, and few
people advocate one.  Why, then, is this other modification of
democracy to bias it against action so much worse?",talk.politics.misc,train
train_talk_politics_misc_0194,"^^^^^^^^^

Maybe we should ask the 83,103 people who were laid off this January whether
or not we're in a recession. That was a figure that was reported in the
New York Times. There is no official figure, because the Bureau of Labor
Statistics stopped government tracking of layoffs eight months ago due to
budget cuts.

(The above information was published in Harper's Index, Harper's magazine.)",talk.politics.misc,train
train_talk_politics_misc_0195,"THE WHITE HOUSE

Office of the Press Secretary

For Immediate Release                             April 14, 1993

PRESIDENT NAMES OFFICIALS AT
TRANSPORTATION, COMMERCE, DEFENSE, AND OPIC

(Washington, DC)    President Clinton announced his intention
today to nominate Albert Herberger to be Administrator of the
Federal Maritime Administration, Loretta Dunn to be Assistant
Secretary of Commerce for Import Administration, and Christopher
Finn to be Executive Vice President of the Overseas Private
Investment Corporation.

Additionally, he has approved the appointments of Joan Yim
to be Deputy Administrator of the Federal Maritime
Administration, Alice Maroni to be Principal Deputy Comptroller
of the Department of Defense, and Deborah Castelman to be Deputy
Assistant Secretary of Defense for Command, Control, and
Communications.

""We are continuing to move forward with putting together a
government of excellent, diverse Americans who share my
commitment to changing the way that Washington works,"" said the
President.  ""These six people I am naming today fit that bill.""

Biographical sketches of the nominees are attached.

###

BIOGRAPHICAL SKETCHES OF NOMINEES
April 14, 1993

Albert Herberger, a thirty-five year Navy veteran who
retired with the rank of Vice Admiral, is the Vice President of
the International Planning and Analysis Center (IPAC).  Among the
positions he held during his naval service were Deputy Commander-
in-Chief of the U.S. Transportation Command, Director of
Logistics on Staff for the Atlantic Fleet Commander-in-Chief, and
Director of the Military Personnel Policy Division for the Office
of Naval Operations.  A surface warfare expert and a merchant
marine officer with over eighteen years operational experience,
Herberger is also Vice Chairman of the National Defense
Transportation Association's Sealift Committee.  He is a graduate
of the U.S. Merchant Marine Academy and the Naval Postgraduate
School.

Loretta Dunn has served on the staff of the Senate Committee
on Commerce, Science, and Transportation since 1979.  Since 1983
she has been the Committee's Senior Trade Counsel, responsible
for drafting trade legislation and reports, planning and
conducting hearings, managing legislation on the Senate floor and
in conferences with the House, overseeing a variety of executive
branch agencies, including the Department of Commerce.  She was
previously a Staff Counsel for the Committee.  Dunn holds a B.A.
in History from the University of Kentucky, a J.D. from the
University of Kentucky College of Law, and an L.M. from the
Georgetown University Law Center.

Christopher Finn is the Executive Vice President of Equities
for the American Stock Exchange.  Previous positions he has held
have included Senior Vice President of the Air and Water
Technologies Corporation, Chief of Staff to Senator Daniel P.
Moynihan, Deputy Commissioner of the New York State Department of
Economic Development, and Chief Legislative Aide to Congressman
James R. Jones.  Finn is a graduate of Harvard College.

Joan Yim is a professional planner with over 17 years
experience in community based planning, policy analysis, project
design and management, inter-agency coordination and government
affairs.  From 1975-92, she was with the Hawaii Office of State
Planning as a planner on issues relating to natural resource and
coastal zone management and public infrastructure financing,
among other issues. Currently, she is Supervising Planner with
the Honolulu firm of Parsons Brinckerhogg Quade & Douglas.
Before going to work for the state, she was Executive
Neighborhood Commission Secretary for the City and County of
Honolulu, and Chair on the Kaneohe Community Planning Committee.
A Democratic National committeewoman, Yim holds a B.A. from
Connecticut College and pursued graduate studies at the
University of Hawaii.

(more)

April 14, 1993
page two

Alice Maroni is a professional staff member of the House
Armed Services Committee specializing in defense budget issues.
She previously worked as a national defense specialist in the
Foreign Affairs and National Defense Division of the
Congressional Research Service, and as an international risk
analyst for Rockwell International.  She has written extensively
on defense budget related topics.  Maroni received her B.A. from
Mount Holyoke College, and an M.A. from the Fletcher School of
Law and Diplomacy at Tufts University.  She has also completed
the senior service program at the National War College and
Harvard's Program for Senior Executives in National and
International Security.

Deborah Castleman is currently on leave from RAND, where she
is a Space and Defense Policy Analyst.  She was an advisor to the
Clinton/Gore campaign on space, science and technology, and
national security issues.  Prior to joining RAND in 1989,
Castleman held engineering positions with the Hughes Space and
Communications Group, General Dynamics, and Electrac, Inc.  She
served as an Avionics Technician in the Air Force from 1974-77.
Castleman holds a B.S. in Electrical and Electronic Engineering
from California State Polytechnic University, M.S. in Electrical
Engineering from the California Institute of Technology, and M.A.
in International Studies from Claremont Graduate School.",talk.politics.misc,train
train_talk_politics_misc_0337,"Aviation Week March 15 1993 p.48

""the CBO estimates that matching the capability of 100 C-17s would
require 70 C-5s at a total cost of $14.4 billion. This option is still
more than $10 billion cheaper than completing the C-17 program, which
the CBO estimates will cost $24.7 billion.""

Sorry, I was nine billion off. The C-5s would be ten billion cheaper.
Well, California voted overwhelmingly for change, right?
The argument to continue military programs just to support jobs is
a poor one. It's kept quite a few bases open that should have been closed
years ago, wasting billions of taxes.",talk.politics.misc,train
train_talk_politics_misc_0372,"It is a bit unfair to call blame the Clinton Administration alone..this
initiative was underway under the Bush Administration..it is basically
a bipartisan effort of the establishment Demopublicans and
Republicrats..the same bipartisan effort that brought the S&L scandal,
and BCCI, etc.",talk.politics.misc,train
train_talk_politics_misc_0388,"(A.J. Teel) writes..

Wrong.  It's possible to inherit a debt.

See above.

The Constitution is not a contract.  It is a statute.  Please,
Mr. Teel, or anyone, show me one case where the U.S.
Constitution, or any state constitution, is considered a
contract.

It is also designed to delineate the powers of the U.S.
government.

I can't wait.

Daniel Reitman

HOW NOT TO WRITE A DEED

One case involved the construction of a conveyance to grantees ""jointly, as
tenants in common, with equal rights and interest in said land, and to the
survivor thereof, in fee simple. . . . To Have and to Hold the same unto the
said parties hereto, equally, jointly, as tenants in common, with equal rights
and interest for the period or term of their lives, and to the survivor thereof
at the death of the other.""",talk.politics.misc,train
train_talk_politics_misc_0425,"Since we are talking in theory and opinion, then I'll put in my $.02.
First, a rebuttle. Personally, I love under-dogs. Unlike
bandwagon jumpers, I abandon teams when they start winning. People that
cheer for winners just because they are winners are insecure people who are
afraid to be associated with something negative.

On this one point, I agree. The reason that people bash WASP's is
because they have been on top for a long time. Whoever is on top is
going to oppress whoever is below them so that they can stay on top.
If Hannibal had pushed on to Rome after his victory at Cannae we might
all be bashing the blacks for oppressing us peacefull white people
for all these centuries. I seriously doubt that if the blacks had
conquered the world that they would have treated their colonies any
better/worse than the whites did.
The white race did some unspeakable things to the other races of
the world. But they only did what any other conquering race would have done
(ie. Khan). The real question is, should we carry over that blame to the
present generation who didn't participate in the crimes? Would it do
any good? Has it done Bosnia any good? They are fighting wars that stopped
hundreds, even thousands, of years ago.
My opinion is, if there are inequities now, then let's change
them. But don't blame me for what my ancestors did. It wouldn't settle
anything anyway.

That's where you are dead wrong. You don't join up on a side just because
they are winning. That makes you spineless. Winning, in high school and
after high school, is still the best way to be popular, but it doesn't make
you right. All the best causes in history were loosing causes (with only
a couple exceptions). Winning only makes a difference to other people, not
to yourself. And what good is the opinions of other people if they only care
how you appear (ie. a Winner).

If you can't beat them, fight them every inch of the way.

------------------------------------------------------------------------------
""At that moment the bottom fell out of Authur's mind.          Garrett Johnson
His eyes turned inside out. His feet began to leak out
of the top of his head. The room folded flat around him,
spun around, shifted out of existence and left him sliding
into his own naval."" - Douglas Adams",talk.politics.misc,train
train_talk_politics_misc_0464,"That was hardly the point, was it? I was commenting on this all-too-common
Republican attitude that if people disagree with us, they must be idiots, they
must be sheep being led around by the Evil Liberal Media Conspiracy. This is
a dangerous attitude indeed. Because it's not a very big step from ""people
are sheep, they can't think for themselves"" to ""people are sheep and need
firm leadership from we, who know better"".. this sort of attitude makes
me worry about what'll happen to the United States if the extremist wing
of the Republican party ever gets back into power again.

Hey! This is a government-funded newsgroup! Let's have some separation
of church and state, damn it!

More like:

Broward: ""Clinton's going to raise your income taxes by over $1000!""
Mark:    ""No, he's not, only about $204.""
Broward: (silence)

OK, I predict that in 1996 the Republicans will STILL be bitter. Yeah, yeah,
I know, it's not very impressive to predict things that are inevitable..",talk.politics.misc,train
test_comp_graphics_0028,"RFD
Request For Discussion
for the
OPEN  TELEMATIC GROUP

OTG

I have proposed the forming of a consortium/task force for the promotion
of NAPLPS/JPEG, FIF to openly discuss ways, method,
procedures,algorythms,
applications, implementation, extensions of NAPLPS/JPEG standards.
These standards should facilitate the creation of REAL_TIME Online
applications that make use of Voice, Video, Telecommuting, HiRes
graphics,
Conferencing, Distant Learning, Online order entry, Fax,in addition
these dicussion would assist all to better understand how SGML,CALS,
ODA,MIME,OODBMS,JPEG,MPEG,FRACTALS,SQL,CDrom,cdromXA,Kodak PhotoCD,TCL,
V.FAST,EIA/TIA562,can best be incorporated and implemented to
develop TELEMATIC/Multimedia applications..

We want to be able to support DOS, UNIX, MAC, WINDOWS, NT, OS/2
platforms.
It is our hope that individuals,developers, corporations, Universities,
R & D labs would join in in supporting such an endeavor.

This would be a NOT_FOR_PROFIT group with bylaws and charter. Already
many
corporation have decided to support OTG (Open TELEMATIC Group) so do not
delay joining if you are a developer

An RFD has been posted to form a usenet newsgroup and a FAQ will soon be
be compose to start promulgating what is known on the subject.
If you would like to be added to the mailist send email or mail to
the address below.

This group would publish an electronic quarterly NAPLPS/JPEG newsletter
as well as a hardcopy version.
We urge all who wants to see CMCs HiRes based applications
& the NAPLPS/JPEG G R O W,  decide to join and mutually benefit from
this NOT-FOR_PROFIT endeavor.

NOTE: Telematic has been defined by Mr. James Martin as the marriage
of Voice, Video, Hi-res Graphics, Fax, IVR, Music over telephone
lines/LAN.

If you would like to get involve write to me at:

IMG Inter-Multimedia Group| Internet:
P.O. Box 95901            |
Atlanta, Georgia, US      | CIS     :  70611,3703
| FidoNet :  1:133/407
| BBS     :  +1-404-985-1198 zyxel 14.4k

To all that have responded we are trying to acknowledge as soon as
possible. We have really been inundated with org, corp, edu willing
to get involve.
It would be nice if upon responded you can state in what capacity
you are willing to get involve.",comp.graphics,test
test_comp_graphics_0045,"I'm still looking for Fractint drivers or a new release which supports the
24bit color mode of the Diamond Speedstar 24X.  There are some 2, 4 and 26
million colros drivers, but none work with the 24X.

Any help would be appreciated!

Thanks!

Chad",comp.graphics,test
test_comp_graphics_0130,"Yes.  There are many methods of rendering, raytracing is one of them.
You didn't say what you mean by rendering, so I won't guess.  Methods of
rendering include:

o  Pencil and graph paper, doing the math by hand

o  Wireframe rendering of the 2D projection

o  Hidden line rendering

o  Scanline rendering using:
- Painter's algorithm.
- BSP trees.
- Z buffer
- Other

o  Raytracing

o  Radiosity

o  Holographic projection to film

o  Combination of any of the above",comp.graphics,test
test_comp_graphics_0133,"Does anybody know about a converter from CGM to PCX or anything else more
common.  I've spent some time searching the archives with no luck.
Could you email me your responses.

Thx in advance,
Mike G.",comp.graphics,test
test_comp_graphics_0144,"Well, I dived in feet first and reverse engineered the .PRJ file as much
as I needed to - extracted the mapping icon information - which is
when it dawned on me that 3D Studio is useless for my needs. I need
a mapping icon per applied texture.  I want to use a special purpose
graphics computer for rendering the 3DS models and it requires a texture
rule/plane to be specified in 3Space, i.e. position/orientation of the
mapping rule.  Since only one mapping icon is used in 3DS to apply
textures to ALL objects/faces, it renders (no pun intended) 3DS totally
unsuitable for my needs.

Anyone got a contact for Alias Upfront or any other good modeller for a
PC?  I must be able to specify texture rules (one per texture) and this
must be saved in a file which I can read.  I haven't found any info on Alias
in the copy of the faq that I have.",comp.graphics,test
test_comp_graphics_0202,"Hi there,
I'm using POv-Ray on my IBM compatible at home, but I would like to
run some things at work on our VAX computer. I believe there is a version
of the source code for POV-ray that is VAX specific, but I'm not sure where
to find it (I've looked at the several sites where the IBMPC version of it
can be found). Can anyone help me?

Thanks in advance,",comp.graphics,test
test_comp_graphics_0205,"I have a question about recursive, backward raytracing.

When an incident ray (I) strikes an object at point P, first
the normal (N) is calculated. Light rays are calculated (L1 to Ln
where n is the number of light sources) - these being the light
rays that do not intersect with anything. The reflected ray (R) and
the transmitted ray (T) is calculated from the formulae.

Calling the routine recursively on R and T will return the colours
along the rays (R and T) as rCol and tCol. Each object has its own
colour oCol and each light source has liCol (1 <= i <= n).

The question is:
How do you combine rCol, tCol, oCol and all the liCol's to get
the correct resulting colour to return along the I ray?

All colours are defined as strucures (records) having r, g, b components
between 0 and 1.

If anyone has done this before could you give me a few hints?

--
Adrian Secchia",comp.graphics,test
test_comp_graphics_0251,"Does anyone know of a program for the PC that
will take AutoCad DXF format files and convert
them to a raster format, like PCX, GIF, etc?
Thanks in advance..
ED",comp.graphics,test
test_comp_graphics_0371,"I am looking for the specs for the .mpg files that are floating around
the alt.binaries.pictures.* groups on the net.  Please lemme know where
I can obtain the spec or email it to me.

Thanks much.",comp.graphics,test
test_comp_graphics_0387,"Hi I'm new to imaging, and my advisor and I would like to
do some 3D reconstructions.

We take slides (biological), and image them on a 486.  Then
the software allows us to trace the outline of the objects
we want to save.  The outlines are stored as a TIFF file.

We would like to convert a group of these outlines into a
3D image.  We are unsure as to where to begin.  Someone mentioned
that if we could convert the TIFF into a vector format then
we could view them in Autocad.

Any help would be greatly appreciated.",comp.graphics,test
test_rec_sport_baseball_0028,"funny, it seems to me that the stats major league and minor league handbooks,
which are nothing BUT collections of statistics, are authored by ""bill james
and stats inc. (and howe, for the minor league handbook)"".

and i am not sure how the 1993 bill james player ratings book qualifies
as a ""book with statistics"", while the elias analyst is a ""statistics book"".
the analyst contains more stats, sure, but it also contains more dialogue.

finally, the point was not about the word ""statistics"".  it was about
""money-grubbing"".  i don't see how anyone who has looked at the bill
james player ratings book cannot consider him money-grubbing.",rec.sport.baseball,test
test_rec_sport_baseball_0068,"The Phillies have won two games back to back in extra innings.  Last
night's game was hard fought.  The game in Chicago should have been a
blow out.  All in all these two games show a different Phillies team.
In past seasons they tended to always be on the short end of 1 run
games.  I don't know how many times I saw them losing by only 1 run.
If they were able to win most of those, they might have been more of
a contending team.  They are 3-0 so far in extra innings.  And of
course, they are 10-3.",rec.sport.baseball,test
test_rec_sport_baseball_0092,"OK, OK, OK. First, my apologies for perhaps being untimely with this subject material and perhaps overly optimistic in my request, but here goes anyhow:

I'm *very* interested in finding out how I might be able to get two tickets for the All Star game in Baltimore this year. My very aged folks live about 50 miles away and I know it would be a great thing for them to attend the game. I went with them, and my grandfather who got me into baseball as a small child, to the All Star game in DC many years ago. Although I'm now in the SF Bay Area, I'd *love* to be able to treat my folks to this game; it's absolutely the last chance they'd ever have to attend this g

ame locally.

Any info would be greatly appreciated!!",rec.sport.baseball,test
test_rec_sport_baseball_0130,"I agree. I'll delete more as well.

Still, if the 'whispers' reached San Francisco, it is certainly possible they
were stronger elsewhere. Also, it was teammates making the aspersions. In any
event, I know of no other player to be maligned in the last couple years.

Uh, the original author's point was that black and white players were por-
trayed differently by ""the media"", and towards this, he gave a highly selected
list to ""prove"" his case. Sanders' name showed up eventually. I dispute that
Sanders has ever been called lazy by ""the media"".

Uh, that poster specifically stated ""allow me to be the first"". It is NOT a
quibble, then, to state that ""the media"" did not portray Canseco as being
lazy. If the other person chooses to so accuse him, after my post, that does not
make it a quibble. And in fact, the media around here tend(ed) to play up his
time in the wieght room. Hardly ""lazy"", and hardly a ""quibble"". Have you ever
seen any ""mediot"" portray Canseco as ""lazy""? Unconcerned with his fielding, yes.
Lazy, no.

Well, Canseco has been involved in several felonies, including his high-speed
record, carrying concealed fire-arms, and of course the domestic violence.
Clemens had a run-in at a bar. Canseco had that, as well, and in both cases, the
coverage was relatively minimal.

Uh, if the only evidence offered is anecdotal, how can it be objected that the
counter to it is also anecdotal?

Uh, yes, and I agree with your assesment of Boggs, rather specifically. However,
you did say ""everybody who has ever won a batting title"" has been accused of
selfishness. I have not ever, anywhere, heard this said of Puckett. Pendleton,
either. Similarly, Brett, B Williams, and others.

There are others. Perhaps they are simply not as outspoken, except in the
case of the ""born-again"" types I mention.",rec.sport.baseball,test
test_rec_sport_baseball_0211,"Jason Lee asks:

You must have heard wrong.  His arm is still sore.  He hasn't gone on the DL,
but he may.  Managmenet is treating him as a day-to-day situation.

His doctors thought that he was ready, and they had him throw in
Colorado, but his arm wasn't up to the strain.  He is throwing every day,
but he's just not quite ready to pitch full strength yet.

(This is based on an interview that he gave on WFAN NY radio on Thursday,
4/23)",rec.sport.baseball,test
test_rec_sport_baseball_0213,"Some time back in this newsgroup, I seem to recall a thread about
predicting the runs a given lineup of 9 batters could be expected
to score given the appropriate statistical alphabet soup for these
hitters (OBP, SLG, AVG, bat length, hat size, day-of-the-week,
weather conditions, etc.).  :-)  Anyway, was I dreaming or is there
some such animal?

My apologies if this has been covered recently, I probably get to
read 10% of the articles posted here.  No time.

Many thanks in advance,

scotty

----------------------------------------------------------------------------
M. Scott Walsh
Tektronix, Inc.   Graphics Printing & Imaging Products IBD   (503)685-3622",rec.sport.baseball,test
test_rec_sport_baseball_0228,"To all the Braves doubters:

Don't worry.  The bats will come alive, and the Braves will come around.
The pitching is solid, and as long the Braves don't have serious injuries
to the starting rotation, they'll continue to pitch well.  Heck, with
the five starters on the Braves rotation, they could even sustain an
injury to one of the five (I hope this doesn't happen, though).

The bats are there.. Pendleton will certainly bat over .280, Justice
is catching fire, Bream, Nixon, Sanders, Gant.. well, there's too
much offense there to be kept quiet for much longer.  Right now, the
Cleveland Indians have 7 players batting over .300!  But I certainly
wouldn't their seven for our respective seven (though wouldn't the
Braves be something right now with their pitching and 7 players batting
over .300?).

The bullpen.. well, it IS suspect.  But when the bats come alive, the
guys in the bullpen will be of less concern.

So anyway, I believe the Braves will be tough to beat this season.  I'm
not saying the Braves have automatically won the division, but I'm optim-
istic about their season (though it's awful painful to watch them at
times right now).

Go Braves!!",rec.sport.baseball,test
test_rec_sport_baseball_0231,"Even I noticed that Gant's demeanor was not one of a batter
attempting to regain his concentration.  Gant was stalking off.
I wonder if Gant said something to the ump?

Actually, there was a small hand wave by Gant..as if to say
'Don't bother me'. Gant may have said something here, too.

Cox was already halfway to the ump when the strike was called.

My impression was that Gant was not 'stepping out.'  He was making
a protest about the lack of an appeal to first.  As has been
pointed out earlier, there is no appeal to first on a strike.
I can understand Gant feeling a little pressure in a two-out,
RISP, 1 - 0 game, ninth inning.  He let it get to him.  The ump
also overreacted.  Gant was stalking off, but I doubt he would
have been gone long.  Hirschbeck should have let him have a
moment to compose himself before telling him to come bat.
IMHO, umpires should be more flexible than what Hirschbeck
showed.  Gant was disturbed to the point it was pretty likely
he would not get a hit.

A very bad finish to a pretty good game.",rec.sport.baseball,test
test_rec_sport_baseball_0300,"[..]

Actually, according to the DA information posted by Sherri, Boggs is superior
defensively to have.  Here's their Defensive Averages for the last five
years: [compared to average at 3b, AL]

1988        1989        1990        1991        1992
Boggs     .643[+2]    .659[+47]   .550[-54]   .653[+33]   .634[+32]
Hayes     -------     .601[-40]   .622[+18]   .606[-14]   .574[-28]

If Hayes is a defensive standout at third, he's done a good job in disguising
it.  To put it another way, compared to an average third baseman last year:

Boggs converted 11 more grounders into outs, turned 2 more double plays, and
prevented 11 doubles.

Hayes let 12 more grounders go by for hits, turned 6 more double plays, and
prevented 4 doubles.
--
Dale J. Stephenson |*| ( ) |*| Baseball fanatic",rec.sport.baseball,test
test_rec_sport_baseball_0322,"Note:  I'm not posting this as part of an argument with Roger Meynard,
but as an independent sort of thread.  I do actually quote some things
that Roger Meynard wrote, but it might be better to think of this as
""sampling"" his post (in the hip-hop sense) because it fits in with what
I want to say.

There's an interesting parallel between this way of viewing a baseball
team and some people's conception of a biological organism.  In the
biology context, we would very likely read ""fitness"" for ""the score of
the game"" and ""organisms"" for ""teams"".  How we interpret ""players"" is
trickier, but either ""organs"", or ""genes"" might seem reasonable
choices depending on what point we were trying to make.  A ""genes""
interpretation actually might be really interesting in this case,
but that would be a different and probably longer post.

If, however, we take the ""organ"" view, then our knowledge of biology
should make us pause before we start saying things like ""species X is
more fit than species Y because of a better organ Z"".  Given what we
know about the interdependence of organs, we would often be suspicious
of such claims.  (But note that this type of argument is quite often
made when you map ""species X"" onto 'humans', and ""organ Z"" onto
'brain').  On the other hand, some statements of this kind do seem
more reasonable than others, as far as we can test them (e.g. 'brain'
above might be more reasonable than 'pancreas' assuming no gross
pathology, particularly if species Y is a primate).

Even when you make such statements, you should be concerned with the
functioning of the whole organism, and the possibility that one organ
might be more crucial for one species and a second organ in another.
(Not to mention the possibility that no organ is particularly crucial
in some third species.)  However, if we are non-vitalists with any
kind of reductionsit streak, we will want to say that an organism is
not some completely magical unanalyzable ""whole"" but an intriguing
process made up of various subprocesses that interact in ways that are
potentially observable.  Some of these processes might be localized to
particular organs, while others may be distributed across multiple
organs.  In a way, this is just like a baseball team, except that I
think it is pretty clear that the processes and interactions involved
in baseball are *much* simpler and less numerous than in most organisms.

One thing that is quite difficult about baseball is that perfectly
controlled experiments are sometimes very tough to do.  But, of
course, this has never stopped researchers from doing the best they
can, and sometimes deriving very powerful conclusions even in the
absence of certainty.  Most of this goes far beyond sheer speculation,
but even sheer speculation can motivate further interesting research.

In this cases, we're seeing the word ""statistics"" means ""summary of
observed events"", where the events themselves can be viewed as the
output of some process, and possibly inputs for other processes.
Thus, if we have any valid notion of how the processes are put together
into the functioning organism, data in the form of statistics might
give us a basis to test particular hypotheses.

This statement brings us back to the concept of fitness again.
Fitness is defined in terms of both an organism and its environment;
you might be fit in one situation and not another.  Moving to
baseball, it is clear that each team spends the entire season in an
environment including all the other teams in the league.  In at least
a nominal sense, the division winners are the fittest teams in the
league, in that they (on average) had better fitness scores than any
of their competing opponennts.  But in a real sense, there is a fairly
large random component in the performance of each team that is
difficult if not impossible to account for in terms of factors
intrinsic to (or interesting for) baseball.  The same is true in
biology.  But here is also no direct biological equivalent of the
World Series in basebal.  In the world series, the random component
may be greatly magnified by the small number of games that are played,
and both teams suddenly experience huge changes from the environement
where they were originally successful.  It might be fun to watch, but
it's unclear what it all really means.

***

Now just one more un-related point:

On the other hand, you have seen some of us who can predict the
outcome of the divisional races better than a random assignment of
teams to finishes, and maybe some of us (e.g. me) who can do this
better than the other participants in this forum on a regular basis.
But this is probably only due to the fact that a 162-game schedule
gives you a little hope that bad hops aren't the only difference
between the winners and the losers.

Moreover, you've had the opportunity to see some analysis of the World
Series situation that makes the strong claim that *nobody* can predict
the WS winner with reliably greater accuracy than a coin biased only
to reflect the well-known home vs. road effect on winning percentage.

Since stats are summaries of events, it's true that if you know the
events you can derive the stats.  But if somebody is trying to
understand the process behind the stats, then the stats produce new
knowledge, and some of this might even be reliable, repeatable, and
useful.  Speaking of which, I should get back to producing knowledge
in a different field.  That is, of course, if I can produce knowledge
even though I'm relying on stats to do it.",rec.sport.baseball,test
test_sci_med_0016,"I am looking for statistics on the prevalence of disorders that are
treatable with Botulinum Type A.  These disorders include: facial
dyskinesia, meige syndrome, hemifacial spasm, apraxia of eyelid openeing,
aberrant regeneration of the facial nerve, facial paralysis, strabismus,
spasmodic torticollis, muscle spasm, occupational dystonia (i.e. writers
cramp, etc.), spasmodic dysphonia, and temporal mandibular joint disease.

I realize many of the disorders I listed (such as ""muscle spasm"" !!) are
vaguely defined and may encompass a wide range of particular disorders.  My
apologies; the list was provided to me as is.  I have some numbers, but not
reliable.

Any ideas on sources or, even bbetter, any actual figures (with source
listed)?

Many thanks,

- Meg",sci.med,test
